user_id,app_sessions_per_day,sms_fin_alerts_monthly,utility_delay_days,ecommerce_spend_ratio,location_stability_score,device_age_months,default_label
2266,7,14,5,0.2721152052289803,0.9776286069327917,34,1
2267,15,16,0,0.3582369026757911,0.6663643568970471,1,0
2268,7,14,1,0.24450197522255923,0.7446338551381206,6,0
2269,4,12,0,0.2343997108069106,0.7087036633694618,6,0
2270,12,15,2,0.4922271083366382,0.905662319752048,43,0
2271,7,13,0,0.017811103373682125,0.9853788259339098,16,0
2272,9,17,1,0.17735123804407196,0.8308786359826397,1,0
2273,13,16,2,0.48705435922632695,0.8391015834843585,5,0
2274,8,18,1,0.5523180891666982,0.8091320923041936,25,0
2275,7,17,0,0.24737975150449695,0.8437478989281125,27,0
2276,13,12,2,0.5332765459176458,0.8773155162357628,42,0
2277,13,15,1,0.11935807327501961,0.8425640512886822,38,0
2278,11,12,0,0.13285624071610358,0.8498834328278295,43,0
2279,14,14,1,0.507714825950882,0.8775414363493875,26,0
2280,13,12,5,0.5419546448043709,0.6221721898744933,16,1
2281,12,19,0,0.1336834607776005,0.8002008930145725,45,0
2282,7,13,1,0.03559451398116666,0.8305209042084518,44,0
2283,8,17,2,0.05419448223317264,0.8416148180519292,26,0
2284,13,17,0,0.15682850122581796,0.7829113738216047,45,0
2285,11,14,0,0.4568694462880769,0.8160751499797152,37,0
2286,9,10,1,0.3059950966777697,0.7280093595319233,28,0
2287,12,21,3,0.27335330534566177,0.622515526430227,28,0
2288,16,20,0,0.35048395869960053,0.8983137101305657,30,0
2289,10,17,3,0.5341338680773117,0.6865628396680497,13,0
2290,12,12,2,0.054258227739394545,0.7839546136886238,25,0
2291,8,11,0,0.4168344765819488,0.7250870367097995,45,0
2292,11,11,1,0.556074507393243,0.958700927987608,19,0
2293,9,15,6,0.12801002505504,0.7920355285491285,13,1
2294,14,18,0,0.5026633895771007,0.7689543537117934,11,0
2295,11,13,1,0.41881482645570134,0.8747865868725982,23,0
2296,18,12,1,0.008681121643886814,1.0,14,0
2297,10,19,0,0.13896700821727692,0.8405689527058089,10,0
2298,6,8,0,0.36350685653752846,0.7622580538368164,34,0
2299,8,14,0,0.30144020369472696,0.869659398135469,40,0
2300,11,13,0,0.31676175151611957,0.6427320931418434,23,0
2301,9,14,0,0.1391582547640936,0.8046429260064397,40,0
2302,5,14,3,0.405002082425176,0.9993957654956412,21,1
2303,12,9,11,0.15985102256206613,0.8157747396685773,20,1
2304,7,13,0,0.23366097988707232,0.8107777656157649,32,0
2305,8,13,1,0.22134954952804572,0.8020636540357506,14,0
2306,15,16,0,0.40321501327193915,0.7604523719573801,24,0
2307,14,12,0,0.05415165700993043,0.8314490672364871,46,1
2308,8,16,0,0.12332514062411112,0.8775273011660304,18,0
2309,5,11,1,0.1202982424110407,0.7668179947509226,47,0
2310,4,20,5,0.06505480446942606,0.550924826169918,30,1
2311,7,16,1,0.12455698730187542,0.8465617505278754,28,0
2312,8,20,1,0.3642361607540126,1.0,14,0
2313,6,15,0,0.43930090252451287,0.7623738591943869,42,0
2314,19,18,0,0.3961820681814736,0.6528836617243396,21,0
2315,8,11,4,0.28511288278852936,0.867741298473248,34,0
2316,8,19,0,0.03146074265763819,0.9743832264184004,5,0
2317,7,16,6,0.575404206412065,0.8529373569715236,31,1
2318,7,14,0,0.10084587650249517,0.9724700054166511,3,0
2319,12,18,1,0.4010528222434025,0.8793668545625714,23,0
2320,7,13,14,0.5477343692892666,0.8706850985677693,39,1
2321,6,14,0,0.41866625758859316,0.7481999317257888,44,0
2322,14,17,1,0.13082978411337012,0.8285406890753217,30,0
2323,5,16,3,0.18947777925841383,0.7970529043282224,42,0
2324,8,18,0,0.018123520206657105,0.7936264279433349,43,0
2325,13,17,2,0.3676549445052681,0.7746134872048933,30,0
2326,11,15,0,0.36779578852893996,0.8225613467458555,36,0
2327,6,10,0,0.4353003488258276,0.6703655015863275,38,0
2328,8,23,0,0.0065977735653728106,0.8811718399281575,7,0
2329,5,17,4,0.49070477329467993,0.7122254707219804,5,0
2330,8,19,0,0.4432265744401849,0.7749728774995293,6,0
2331,10,18,0,0.08453196571445329,0.8330559893035165,14,0
2332,11,15,1,0.20857596556138716,0.7072726581604488,11,0
2333,8,13,0,0.38311493574253,0.6033536937694748,37,0
2334,15,17,1,0.29747812496419673,0.7616953322302493,2,0
2335,7,17,0,0.06905655834075745,0.6568902507416301,31,1
2336,12,13,2,0.052407225081953945,0.8712310932670471,46,1
2337,10,10,1,0.4688737794648549,0.6846496427457874,27,0
2338,9,6,0,0.09358027081068589,0.9485155563709162,16,1
2339,9,14,0,0.10325560435826615,0.7994207110764775,2,0
2340,9,17,1,0.49855387521405453,0.805917419459423,26,0
2341,6,17,3,0.3672837807379302,0.6019368671455336,16,0
2342,17,11,0,0.36282936489238343,0.8144862628850523,9,0
2343,11,17,0,0.287607462818004,0.7919820083126747,9,0
2344,10,14,0,0.34139700864137457,0.6700910965074531,5,0
2345,7,11,2,0.36106181422308664,0.8087268338796809,36,0
2346,9,11,9,0.5806957409061482,0.7602076989192577,7,1
2347,6,13,0,0.13378398448054754,0.7783212182104641,32,0
2348,7,12,0,0.12873745182027543,0.8025881762194047,29,0
2349,7,16,0,0.0343310926231894,0.7528545786841799,37,0
2350,13,11,0,0.3949192792855934,0.8246456626948868,3,0
2351,11,16,1,0.3294253084933571,0.7913444517649038,30,0
2352,9,14,5,0.06674352230798386,0.8472768468386576,40,1
2353,9,15,0,0.21872336107091234,0.7471325406028009,31,0
2354,10,15,3,0.1071979231987223,0.6935080247066041,27,0
2355,13,16,1,0.19888904424051693,0.7291131471561861,6,0
2356,12,10,3,0.570758501636766,0.9442656768851779,29,1
2357,7,15,1,0.40999130332831735,0.8955966526206747,9,0
2358,13,14,0,0.004541460477085168,0.921337913259911,20,0
2359,12,19,5,0.1515048442704742,0.928271395817022,11,0
2360,10,13,0,0.006216928246667419,0.7533681942826798,19,0
2361,5,17,1,0.4289210992612084,0.8295811935408464,39,0
2362,15,20,4,0.281653081233287,0.8075839002847963,10,1
2363,8,23,0,0.5964112150886336,0.8659538525591423,5,0
2364,10,10,1,0.44014995661359496,0.7710831754769033,39,0
2365,13,4,3,0.3107477656247291,0.8092974157091004,23,0
2366,10,14,8,0.4828232569248811,0.8072271477619686,6,1
2367,13,20,2,0.42288219074044564,0.8532262399915698,31,0
2368,13,16,0,0.14626570658159227,0.8655717221071599,18,0
2369,8,11,2,0.3181549648965099,0.8093671032340201,21,0
2370,10,18,2,0.3335992349004425,0.8123990784065809,15,0
2371,3,20,2,0.27073901916468207,0.8225898020748705,31,0
2372,10,12,3,0.10751557371321718,0.9646551420623043,10,0
2373,14,16,0,0.1340214309947322,0.6270002208683069,6,0
2374,7,18,0,0.16862844057357695,0.7030320338782192,24,0
2375,12,16,2,0.006153089626898245,0.8673679596445942,33,0
2376,11,16,6,0.5501663353017056,0.8269784398839092,28,1
2377,6,16,1,0.4116575949500873,0.8262749550150877,28,0
2378,13,22,6,0.4137703894706825,0.8667495498713357,10,1
2379,12,12,5,0.34339836828547277,0.8213992893123764,23,0
2380,13,12,4,0.41358648489663546,0.7440717521550777,15,0
2381,12,15,4,0.5891175299241819,0.8628809140108259,46,1
2382,16,18,4,0.23109620258069596,0.8020887162999079,37,1
2383,4,18,3,0.4275153521259382,0.7552422821110447,14,0
2384,13,17,2,0.21571740262651692,0.8690360624577912,14,0
2385,13,17,0,0.5125732792480956,0.8651033858282,7,0
2386,8,20,0,0.514817164134021,0.8214766491600792,36,0
2387,16,10,0,0.541359855254091,0.9717119153994558,18,0
2388,11,18,0,0.0032779945451270054,0.9326826734770285,15,0
2389,8,16,0,0.1789148669976569,0.9001857194053803,33,0
2390,12,18,5,0.08035461072095763,1.0,47,0
2391,12,15,2,0.27239171873409407,0.7853536598002284,22,0
2392,8,12,0,0.29726978560757866,0.7535199670683906,43,1
2393,9,12,3,0.1535424256977933,0.8860363099303359,41,0
2394,8,13,1,0.4340678952270422,0.774736570200572,17,0
2395,16,16,0,0.1618618303133816,0.8011927715647823,26,0
2396,9,4,4,0.5123348251700152,0.7014080034249696,15,1
2397,4,19,0,0.1065956208850721,0.8606659457713128,40,0
2398,6,16,2,0.22034117685917015,0.652899275446239,18,0
2399,9,12,0,0.37334265505458303,0.7903561778840631,8,0
2400,7,15,1,0.36320104227795197,0.7984644262484244,3,0
2401,13,19,3,0.046817467203086105,0.7563961157580169,14,0
2402,13,15,0,0.5077551673145689,0.62427852413385,34,0
2403,12,11,7,0.3588389600578651,0.623536890622555,33,0
2404,9,20,0,0.5219157292243011,0.72538275933282,37,0
2405,8,19,1,0.5205813469367211,0.8539050328762064,1,0
2406,8,19,4,0.3275512142250186,0.8288924861441944,35,0
2407,7,11,5,0.5464688743868628,0.7983564641168859,10,0
2408,9,17,0,0.5090446792880735,0.7115411513982522,19,0
2409,6,14,0,0.5748737667370626,0.8341132221261108,11,0
2410,10,15,2,0.5102990391356438,0.6200970721961082,35,0
2411,10,11,0,0.49272231060068966,0.5603450517628022,2,0
2412,11,19,1,0.2816162884061469,0.7756928448784995,3,0
2413,6,15,3,0.12721863622675664,0.7453948619902971,15,0
2414,10,18,1,0.5464252398452916,0.9013171297647459,41,1
2415,8,17,0,0.4335295118676454,0.8157983777772835,47,0
2416,13,16,1,0.16904871851911216,0.9650735309999852,28,0
2417,9,14,5,0.20459743365338548,0.745178493130454,2,0
2418,13,14,1,0.41164710711433233,0.8486772291522162,30,0
2419,11,8,2,0.2866903850122025,0.774772287058437,38,0
2420,7,15,0,0.04888953710782096,0.9381719724131139,5,0
2421,11,13,0,0.0848687674473942,0.779594955287592,6,0
2422,10,16,0,0.4473892101073867,0.8854406780145765,5,0
2423,6,13,1,0.1971417170890985,0.692238103547584,12,0
2424,9,10,0,0.3045896570412235,0.7584787356867956,4,1
2425,3,15,1,0.45997288695211547,0.7915956588072534,24,0
2426,12,18,2,0.45070535622363145,0.9263417539962802,25,0
2427,7,17,2,0.10020901613236433,0.5802813058991961,26,0
2428,7,21,0,0.05903631863942118,0.7667355553554221,46,0
2429,9,16,2,0.35469137577905396,0.76335198735727,46,1
2430,13,13,2,0.4449797243587437,0.592302647760562,43,0
2431,8,15,0,0.08942395319724623,0.7535964239253186,33,0
2432,13,11,0,0.22317317239636486,0.6459332868808707,21,1
2433,7,11,2,0.5221667975805844,0.5669336521962608,23,0
2434,10,15,0,0.5665338849361926,0.7737687171504677,37,0
2435,14,16,0,0.27244185656981057,0.7703854879196143,37,0
2436,9,9,0,0.04770956041849981,0.7755046417040667,12,0
2437,13,16,0,0.1546178737214264,0.8252858245898352,37,1
2438,10,16,6,0.1397819521893198,0.7120603176786302,21,1
2439,16,18,2,0.14337823232463417,0.9790856013445921,13,0
2440,16,16,1,0.29632902322755,0.7966705991868497,43,0
2441,10,19,5,0.3499353910149427,0.9286430463061485,33,0
2442,10,17,1,0.0735057532079612,0.6320100758511289,44,0
2443,6,19,2,0.5336136039170006,0.7165470349908126,6,0
2444,19,13,0,0.3719842939686689,0.8686314805044231,43,0
2445,12,21,1,0.3583510381608032,0.7773435724322068,12,0
2446,9,17,0,0.5923673990305705,0.6926820612627034,38,0
2447,12,19,1,0.3768863864958752,0.6161370101355919,30,0
2448,8,14,0,0.5573754895807109,0.8733203672240365,37,1
2449,9,12,0,0.17175418341587503,0.8651602254948856,18,0
2450,13,13,0,0.14407769420789854,0.8243320691419228,16,0
2451,9,19,0,0.3099112120946719,0.7504093809214084,45,0
2452,5,11,3,0.30516536858199966,0.6886909972370195,7,0
2453,9,15,0,0.13589018969033811,0.7947018460103299,46,0
2454,11,9,3,0.4197933941399686,0.66846813963546,1,1
2455,9,12,2,0.017780291542015967,0.724841591943541,28,0
2456,10,15,1,0.4143782835296716,0.9261250581399549,44,0
2457,10,18,0,0.27430673167398006,0.6149164236868581,3,0
2458,18,15,5,0.4134045065070474,0.8677527826900368,43,1
2459,15,12,0,0.28624837838491135,0.9494195951449164,39,0
2460,11,16,2,0.5864002697308169,0.8816259719382654,10,0
2461,13,17,1,0.20081097066187067,0.8398212878426484,45,1
2462,12,8,1,0.5895437622014329,0.7536427153828876,14,0
2463,10,22,0,0.038984365487385216,0.7354111945565988,15,0
2464,9,12,1,0.41025646485453393,0.575186913393668,6,0
2465,15,14,4,0.2725315240709473,0.8037006680267315,39,0
2466,14,13,3,0.49328257531782016,0.7597759551270907,45,1
2467,10,21,5,0.4737696418301988,0.7301965591318094,16,0
2468,11,24,0,0.4801261097255624,0.7979918971120987,47,0
2469,19,23,0,0.05684315958151182,0.8062369480204655,18,0
2470,12,14,0,0.4934194199167768,0.7364442702632947,35,1
2471,17,17,5,0.12842409446625655,0.9613080783476787,25,1
2472,13,18,0,0.015408158315420861,0.8730602779112425,33,0
2473,11,14,1,0.13064323181064683,0.8896278558373278,33,0
2474,12,11,4,0.28757106281989964,0.7896697216360591,19,1
2475,16,16,1,0.44526681594685924,0.8511235732261143,38,1
2476,11,10,1,0.1311794884997122,0.7104295399401437,11,0
2477,8,11,0,0.06780452885416281,0.8666258540250307,39,0
2478,9,12,1,0.38758035301436533,0.7795597392686261,3,1
2479,6,20,5,0.5903388218160105,0.6978016464985675,38,0
2480,5,18,1,0.36052218125137087,0.7977233328780771,1,0
2481,5,13,0,0.4146344184740531,0.7707945969750111,40,0
2482,12,11,0,0.336700466247852,1.0,25,0
2483,6,8,0,0.46940906653710235,0.8435394248479912,32,1
2484,20,24,1,0.5854826521256669,0.9579717467448223,46,0
2485,16,10,0,0.3264775376425109,0.9131287106358728,36,0
2486,3,16,1,0.2500743070456355,0.8037780599797499,4,0
2487,11,18,1,0.5162058366960759,0.7556280797069955,23,0
2488,8,19,3,0.581837006255994,0.6259773418799677,16,0
2489,11,15,0,0.07750898452174078,0.712905644933526,11,0
2490,8,18,3,0.3469025792843267,0.8662753457754214,22,0
2491,8,12,1,0.47547599552759845,0.7697869614879297,39,0
2492,9,11,0,0.32000364309383444,0.8375820325738442,33,1
2493,7,12,6,0.2455181809157692,0.5969724848652664,41,1
2494,5,9,0,0.3931378926812524,0.8453514849097374,38,0
2495,8,19,1,0.16207685670800898,0.9096481557199286,13,0
2496,5,12,0,0.20948024576302163,0.6224241710193748,21,0
2497,13,12,1,0.5953659953288067,0.83715639063568,12,0
2498,10,8,1,0.3818792006246972,0.9343534653608461,26,0
2499,8,15,0,0.5237563789866447,0.9680086649339467,1,0
2500,10,13,2,0.48466110782228605,0.749650092914204,41,0
2501,11,15,2,0.39136353263641444,0.8779930344611534,22,1
2502,13,17,2,0.5044374494752639,0.9429789820005416,27,0
2503,6,19,0,0.17229509726014258,0.8401381390780379,32,0
2504,9,21,0,0.382269869287379,0.9285077588996812,8,0
2505,12,14,2,0.35436209371438854,0.79641383466617,34,1
2506,12,22,0,0.37345176047600687,0.8394314143770798,18,0
2507,11,22,2,0.10117915628806513,0.7378390773537798,4,0
2508,8,16,0,0.16634582399884104,0.7835399842326242,1,0
2509,9,13,0,0.17199499127552345,0.8433716169876364,44,0
2510,9,17,3,0.3611676975436579,0.7303380674954233,16,0
2511,12,12,2,0.5835281282638717,0.7776413626859247,30,1
2512,12,15,2,0.5724405307092889,0.8760873680946804,23,1
2513,12,19,4,0.13631373179381792,1.0,31,0
2514,14,17,2,0.1829071458400635,0.5950561508351426,28,0
2515,10,15,1,0.02163713536750027,0.9976576667323618,37,0
2516,9,13,7,0.23928935391563647,0.7740128235577233,16,1
2517,8,15,2,0.5008044730082182,0.8964899869027385,41,0
2518,14,9,1,0.549451043391684,0.9161092699991741,9,0
2519,16,15,1,0.14189788774076617,0.9564496773940547,2,0
2520,13,11,4,0.15947668409330354,0.7272038135270209,46,0
2521,13,8,0,0.1325098899052522,0.7774728691882202,43,0
2522,13,15,0,0.21006214054474723,0.7946403901047097,2,0
2523,8,16,0,0.4828556391543268,0.7642566157502656,32,0
2524,13,11,0,0.38811448193067605,0.931876097483914,16,1
2525,14,15,0,0.47156455071822,0.7923172298988534,13,0
2526,8,15,3,0.3498186638011837,0.6381452335191631,27,0
2527,11,18,2,0.15463984683548807,0.7366986177686237,31,0
2528,12,11,0,0.13679650812752647,0.642159997330312,33,0
2529,9,21,3,0.005400423518249875,0.777166121330666,21,0
2530,13,19,1,0.46858928212444345,0.8672549674567936,19,0
2531,12,13,1,0.5082727356988306,0.7345523327696312,13,1
2532,11,16,0,0.46096955977704973,0.7596967035365423,19,0
2533,7,16,3,0.04464123463709444,0.7725234707661806,35,1
2534,6,10,0,0.45733297630191955,0.8140742493835246,35,0
2535,14,14,0,0.027460471890161587,0.8516082778635525,33,0
2536,12,16,0,0.06335583942383469,0.8807255427935369,3,0
2537,8,19,2,0.26428522375960034,1.0,21,0
2538,7,9,2,0.285688205354904,0.8123495931000073,40,1
2539,11,25,0,0.4896711819712178,0.8735793053979715,23,0
2540,10,18,0,0.4077161352245463,0.6412443252321726,45,0
2541,8,13,2,0.09199210717872976,0.7620817014434467,45,0
2542,18,17,2,0.1356880699372808,0.7729583106537927,11,1
2543,15,18,0,0.17140511295521205,0.6982685111012896,4,0
2544,11,14,3,0.074203582472915,0.7464007268632464,4,0
2545,4,17,7,0.1725869318155384,0.7892515282344372,15,0
2546,11,8,0,0.43715889332383984,0.7495336625835193,28,0
2547,15,15,1,0.14484088206436976,1.0,36,0
2548,6,11,0,0.5012157882362318,0.8512275341577731,8,0
2549,8,11,2,0.2817101970751247,1.0,24,0
2550,13,15,1,0.19376145674663328,0.9492651178834005,34,0
2551,8,10,0,0.24745086272932382,0.7360753866549614,15,0
2552,8,14,2,0.4256980443560949,0.8037560467419812,23,0
2553,12,18,3,0.31007562194759414,0.7565175378925424,27,0
2554,11,16,0,0.004367198385034831,0.7838177240713669,14,0
2555,12,16,0,0.553394307951045,0.702356633081127,2,0
2556,12,16,0,0.03959760180111103,0.7558464670829778,35,0
2557,8,18,1,0.5631728092886314,0.8359518881533239,43,0
2558,15,13,3,0.0168916941720328,0.8333122056942204,7,0
2559,5,15,1,0.46258760097446905,0.8253403665216267,16,0
2560,12,19,1,0.3208048249099729,0.7940325175116442,22,0
2561,5,19,3,0.3034357083624636,0.886074242523694,28,0
2562,12,17,1,0.04366710152640272,0.7742956973921462,32,0
2563,7,15,1,0.14324700620274977,0.9391552339761616,7,0
2564,10,19,1,0.4665283902391152,0.6152402442982439,22,0
2565,10,14,4,0.5347558979534964,0.8656811023975757,43,1
2566,10,14,0,0.31747120863178774,0.8488371112247358,2,0
2567,11,14,0,0.21200603781755722,0.732543344274845,8,0
2568,7,11,0,0.035965924838526495,0.7644768973144723,7,0
2569,8,11,3,0.40930711563980426,0.8464790939109037,38,0
2570,9,13,1,0.16706796641176958,0.891593524714875,21,0
2571,11,10,0,0.03300822899528808,0.6250536831668894,43,0
2572,8,9,7,0.39951103745917327,0.8628246067654256,22,1
2573,9,9,5,0.291431876120255,0.7542348814442443,35,1
2574,12,16,7,0.00717728982103436,0.9125289774298554,18,0
2575,6,14,0,0.06655442346380824,0.6160724786183823,9,0
2576,6,9,4,0.41952115754756647,1.0,2,1
2577,12,15,0,0.03820279983947312,0.7113860066985903,42,0
2578,10,18,0,0.5195778389057941,0.9429961186789678,42,0
2579,11,16,0,0.1867957664519596,0.7930815380267168,17,0
2580,9,17,1,0.05319988226185477,0.7181333262799869,40,1
2581,14,16,0,0.4558544269008392,0.8265114005381412,20,0
2582,5,22,1,0.31465634067181425,0.902912544495637,6,0
2583,11,27,3,0.18398401942757855,0.6447295199255239,11,0
2584,5,16,0,0.24365900500156076,0.870158884928701,5,0
2585,5,15,0,0.012847437362895531,0.7987821501342911,10,0
2586,10,16,0,0.3976191225236574,0.8577044082566334,23,0
2587,11,18,5,0.2194642133780667,0.8010975357338981,33,1
2588,12,11,0,0.42842254183687783,0.7428131161245346,40,0
2589,8,8,1,0.3769026875715283,0.6886876748628121,36,0
2590,11,13,0,0.39075251154584273,0.8672645112047026,39,0
2591,9,15,4,0.4757356266026594,0.8667271992198835,47,0
2592,10,11,0,0.3786948470257506,0.8662272247690809,34,0
2593,12,14,1,0.25123555754513544,0.8427596319440573,17,0
2594,9,16,1,0.23395653704078134,0.894469887183947,26,0
2595,12,18,4,0.07174926405891348,0.9406069279769642,27,0
2596,12,18,0,0.46766604789374505,0.6123582152593482,46,0
2597,13,21,2,0.45666506505277304,0.5658202556130912,3,1
2598,7,12,0,0.14777902025131406,0.9717947359879645,19,0
2599,9,13,6,0.5176091476188868,0.6658953485414811,8,1
2600,8,15,1,0.3534019546743769,0.691375671321038,17,0
2601,6,15,1,0.28721210543674036,0.7712385688125076,1,0
2602,8,12,1,0.010497780975297522,0.6346028421286898,7,0
2603,9,15,0,0.22964471151858976,0.7618413302692363,36,0
2604,12,10,0,0.3844024609413978,0.7051894655877335,3,0
2605,11,14,1,0.053848702613030076,0.7766659130302993,19,0
2606,6,14,6,0.2757403853325289,0.8279841304907102,42,0
2607,11,13,0,0.5960615708169577,0.7656461774570436,27,0
2608,9,16,4,0.4299231823254405,0.7605952714602854,3,0
2609,6,18,0,0.3281225325009626,0.8257995796791646,34,0
2610,7,14,5,0.31981973096344596,0.9044291797949948,5,0
2611,10,12,0,0.02625904935491665,0.9602964346921666,37,0
2612,14,16,0,0.5743886624447616,0.7781461745997785,46,0
2613,8,16,1,0.5569065961710258,0.9824889151923237,16,0
2614,10,14,2,0.4094428264052679,0.8876706834761247,14,1
2615,9,7,2,0.05940698980892997,0.6767991546026824,30,0
2616,6,19,1,0.1247003380496629,0.6738791744386325,32,0
2617,9,11,1,0.11034572152535113,0.742271214939733,45,0
2618,13,16,0,0.3117470910607313,0.9444603983359727,12,0
2619,13,18,0,0.12468232470119134,0.7498632684434464,27,0
2620,10,15,0,0.4174803369265189,0.6107643175493727,26,0
2621,13,15,1,0.3271379315816334,0.777111579111229,29,0
2622,6,21,1,0.010594906225593292,0.6019428032439593,23,0
2623,19,14,2,0.4464343422213909,0.6945014353063128,22,1
2624,12,16,2,0.1132972419923691,0.7412971593707415,20,0
2625,9,15,0,0.4949310718084061,0.8149668910924692,38,0
2626,12,16,2,0.21302726227378738,0.9024162326606879,46,0
2627,5,19,0,0.20317180798898185,0.8694135943371765,16,0
2628,8,18,2,0.007090401466926321,0.6820675201552515,31,0
2629,9,11,0,0.5926373897538103,0.7628287737834348,3,0
2630,9,11,2,0.3672026035031183,0.8076375588702567,21,1
2631,9,18,1,0.2536380997115944,0.7737792875553501,39,0
2632,9,19,1,0.05797284267680342,0.7730704774131706,5,0
2633,11,14,2,0.4194888384906101,0.6277256675345728,20,0
2634,13,14,0,0.16963828199516331,0.684726584886036,23,0
2635,13,17,0,0.5929684910253173,0.7597060150860727,32,0
2636,13,18,1,0.5703284154895938,0.4906774325054838,42,0
2637,10,17,3,0.44117800728167317,0.8640644320009855,9,0
2638,7,12,0,0.5826431581697814,0.6627320900288931,3,0
2639,11,12,0,0.0633803174722577,0.8686838133265138,27,0
2640,4,19,1,0.1679492163219271,0.859891600447091,27,0
2641,13,16,1,0.15194597327470744,0.7456306956887616,10,0
2642,7,22,1,0.043207595075581494,0.9000548325701538,16,0
2643,4,17,4,0.5833359587828735,0.8743197344924933,24,0
2644,6,11,1,0.03598445198813631,0.7691038529165359,23,0
2645,7,12,0,0.5140133423965978,0.7578240384808302,9,0
2646,3,13,0,0.46089685474610353,0.9097232785664358,2,0
2647,10,26,1,0.22552025248287566,0.8232013839407665,6,0
2648,9,11,2,0.01128441757787939,0.9044697168368143,37,0
2649,6,13,0,0.003657542989121709,0.5611025925647264,35,1
2650,4,16,7,0.12239630441635393,0.8098485097019462,7,0
2651,11,18,0,0.29632594802027584,0.6422590913030628,15,0
2652,14,20,1,0.2747459869110908,0.7974211492513237,21,0
2653,18,14,0,0.3511755459389565,0.8713820208345884,38,0
2654,5,17,4,0.46317558579645723,0.9739140145749103,36,0
2655,7,8,3,0.2264127689161234,0.7061833271562814,23,0
2656,11,18,0,0.09621821730559044,0.7474295194698017,29,0
2657,8,12,5,0.48002935009705433,0.7904467092924463,13,0
2658,6,9,0,0.1996144087987265,0.702546889853811,5,0
2659,6,12,2,0.17212913867601043,0.8978559728789257,47,0
2660,7,10,3,0.4585872230575412,0.7929905454634377,39,0
2661,17,15,2,0.5604836628498867,0.8121957023376046,39,0
2662,9,15,4,0.5489767692064541,0.8620173126774159,42,0
2663,4,22,3,0.08246545551430715,0.7928288483624591,45,0
2664,12,13,10,0.30189489208157977,0.7182460871824136,43,1
2665,9,10,0,0.055722170236904046,0.7936979761701534,1,0
2666,9,16,0,0.5765855753438398,0.7143818640486611,20,0
2667,8,8,2,0.12913673152610364,0.8107980889116486,43,0
2668,11,14,2,0.11845774485946482,0.8996937720801798,1,0
2669,8,14,1,0.5333314038038877,0.6825021707727669,35,1
2670,7,15,0,0.580710333073179,0.6467628998557908,40,0
2671,12,21,3,0.418579355577154,0.8049249935919675,45,1
2672,4,12,6,0.07260302021953492,0.7232200383256094,7,1
2673,8,10,1,0.2915133663244043,0.8031745274411969,35,0
2674,7,13,0,0.48996305643696225,0.8320403520609702,34,0
2675,7,15,0,0.3434863102249471,0.5856313771071461,5,0
2676,8,13,0,0.0795569128370008,0.8689849427658543,29,0
2677,9,23,2,0.1031326497019367,0.6830331497044752,27,0
2678,14,7,4,0.5184850055008831,0.7977652049435311,7,0
2679,12,10,0,0.31621749821249007,0.7340617664561571,1,0
2680,9,16,1,0.4235020642600274,0.7448042985215706,9,0
2681,9,15,2,0.22383751573983887,0.9693957939617989,47,1
2682,12,14,0,0.3194913497513049,0.8319267520795661,1,0
2683,6,18,1,0.586261884232615,0.8904688402953591,27,1
2684,7,15,2,0.19782182218088284,0.8150941354202743,17,0
2685,12,13,3,0.40487311650496466,0.8620013574654954,32,0
2686,9,13,1,0.10350333431713785,0.8417378362143453,41,1
2687,11,17,2,0.07304393115619998,0.8254456144686826,30,0
2688,6,16,0,0.47018406675541785,0.910715590916468,15,0
2689,10,17,0,0.5064649259922993,0.815650545384427,42,0
2690,7,20,0,0.4009870172096493,1.0,28,0
2691,13,14,0,0.09491750252668504,0.8960531572812438,3,0
2692,7,22,0,0.14435277938552316,0.6860459302260311,28,0
2693,11,22,0,0.546705424857067,0.7823450291017018,5,0
2694,12,12,2,0.1732224292798538,0.8397077599490669,2,0
2695,10,15,2,0.4913163097182705,0.8044496835712037,38,1
2696,8,12,0,0.17156237334624094,0.8686873418972169,16,0
2697,11,22,0,0.5636775415940607,0.8797016704833874,44,1
2698,8,16,1,0.5486717477022018,0.6640413014201035,17,0
2699,10,15,0,0.025957904177272773,0.9281077544716495,12,0
2700,12,11,1,0.4622483921204451,0.7503182534513956,26,0
2701,6,10,2,0.10167705614064423,0.7404095494135243,7,0
2702,5,8,0,0.12916297554382888,0.740087760729446,24,0
2703,10,18,0,0.27590712739888545,0.8808576405990584,16,0
2704,10,22,0,0.34579088984967005,0.7732932301852214,18,0
2705,7,16,0,0.1954798313822952,0.7336448355662293,8,0
2706,14,14,6,0.3452300193325255,0.7576040842556463,27,0
2707,13,11,0,0.10239502280468195,0.6205308341084124,26,0
2708,11,20,1,0.013402592628622244,0.7157836236048514,31,0
2709,8,17,2,0.34273463301705787,0.6760416451346901,18,0
2710,7,15,0,0.3104491559773913,0.773083066950411,2,0
2711,10,23,0,0.41379237844555494,0.8664193270273592,41,0
2712,9,15,3,0.38989323718069474,0.8553875900933228,23,0
2713,5,14,3,0.5384918281403732,0.9256750497546584,42,1
2714,6,19,0,0.2756811720969275,0.9033975817296621,22,0
2715,7,20,0,0.005021684815765215,0.7471403285081624,33,0
2716,9,14,2,0.3783916089581124,0.8019071400753713,18,0
2717,16,14,0,0.40507945776193105,0.7967443905778582,15,0
2718,10,22,0,0.31289699363758183,0.5848947317278114,41,0
